CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases
2634,62,Female,Womens Clothing,Jeans,167.27,Summer,Card,3.3,18,4
2635,70,Male,Mens Clothing,Shirt,191.8,Autumn,Card,2.4,13,4
2636,64,Male,Footwear,Sneakers,62.44,Autumn,Card,5,16,8
2637,22,Female,Footwear,Sneakers,146.36,Summer,Card,4.6,10,5
2638,61,Male,Sports,Yoga Mat,237.45,Summer,Card,5,24,7
2639,63,Female,Beauty,Perfume,85.28,Summer,Card,4.9,20,10
2640,45,Male,Electronics,Laptop,1766.89,Autumn,Card,4.5,20,5
2641,26,Female,Womens Clothing,Skirt,56.74,Summer,Cash on Delivery,3.8,19,7
2642,48,Female,Beauty,Makeup Set,39.32,Winter,Cash on Delivery,4.2,13,4
2643,64,Female,Accessories,Handbag,98.93,Spring,Cash on Delivery,3.9,16,3
2644,61,Male,Groceries,Cooking Oil,57.47,Summer,Cash on Delivery,3.4,18,4
2645,36,Female,Groceries,Rice Pack,57.01,Autumn,Card,3.9,6,3
2646,64,Male,Mens Clothing,T-Shirt,150.52,Winter,Card,4.3,18,4
2647,50,Female,Beauty,Perfume,58.55,Spring,Card,3.4,19,7
2648,64,Female,Womens Clothing,Skirt,32.29,Winter,Cash on Delivery,4.2,12,6
2649,65,Male,Electronics,Mobile Phone,1042.54,Autumn,Card,3.7,12,6
2650,69,Female,Groceries,Beverages,26.45,Summer,Cash on Delivery,4.5,20,5
2651,32,Female,Footwear,Sandals,90.64,Summer,Cash on Delivery,3.7,17,6
2652,33,Male,Footwear,Formal Shoes,44.23,Spring,Cash on Delivery,2.4,8,4
2653,58,Male,Footwear,Formal Shoes,54.47,Autumn,Card,3.1,12,6
2654,51,Female,Accessories,Wallet,121.74,Winter,Card,4.6,4,2
2655,69,Female,Home,Kitchen Set,51.27,Summer,Card,3.9,16,3
2656,39,Male,Home,Lamp,188.31,Autumn,Card,2.8,8,4
2657,63,Female,Footwear,Sandals,230.43,Winter,Card,3.8,8,4
2658,56,Male,Mens Clothing,T-Shirt,47.11,Spring,Cash on Delivery,4.4,8,4
2659,70,Female,Womens Clothing,Jeans,30.45,Winter,Card,3.8,12,6
2660,50,Female,Beauty,Skincare Kit,54.62,Spring,Cash on Delivery,4.1,16,3
2661,45,Male,Groceries,Cooking Oil,5.85,Winter,Card,4.5,13,4
2662,55,Male,Sports,Dumbbells,175.82,Summer,Card,4.6,7,1
2663,26,Male,Sports,Dumbbells,34.48,Autumn,Cash on Delivery,4,17,6
2664,69,Male,Electronics,Mobile Phone,2410.79,Winter,Card,4.3,16,8
2665,64,Male,Sports,Football,232.53,Autumn,Card,4.3,19,7
2666,31,Male,Footwear,Sandals,112.63,Autumn,Card,2.7,8,4
2667,60,Female,Accessories,Handbag,138.91,Autumn,Card,4.4,13,4
2668,26,Male,Footwear,Sandals,221.47,Autumn,Card,3.1,12,6
2669,21,Female,Womens Clothing,Jeans,52.43,Autumn,Cash on Delivery,3.6,25,10
2670,37,Male,Sports,Dumbbells,172.83,Spring,Card,3.1,22,6
2671,35,Female,Home,Curtains,217.67,Winter,Card,3.5,10,5
2672,29,Male,Footwear,Sneakers,217.41,Autumn,Card,4.3,14,7
2673,41,Male,Footwear,Sneakers,171.5,Winter,Card,3.3,19,7
2674,35,Male,Electronics,Laptop,2366.84,Winter,Card,3.6,26,8
2675,70,Female,Accessories,Wallet,169.45,Spring,Card,3.1,15,5
2676,50,Female,Accessories,Handbag,51.73,Autumn,Cash on Delivery,3.4,10,5
2677,43,Female,Footwear,Formal Shoes,111.39,Autumn,Card,2.8,6,3
2678,40,Female,Footwear,Sneakers,184.33,Summer,Card,4.3,26,8
2679,32,Female,Womens Clothing,Dress,110.27,Winter,Card,4.4,18,4
2680,61,Female,Womens Clothing,Top,79.69,Autumn,Cash on Delivery,3.3,18,4
2681,54,Female,Beauty,Perfume,125.21,Autumn,Card,4.1,8,4
2682,66,Male,Groceries,Beverages,5.08,Winter,Cash on Delivery,4.9,17,6
2683,69,Female,Footwear,Sneakers,228.38,Autumn,Card,4,14,7
2684,27,Male,Footwear,Sandals,146.57,Winter,Card,3.2,15,5
2685,64,Female,Footwear,Sandals,90.12,Winter,Card,5,13,4
2686,46,Male,Sports,Dumbbells,180.39,Winter,Card,5,11,3
2687,21,Female,Footwear,Sandals,234.56,Summer,Card,4.1,15,5
2688,31,Male,Mens Clothing,Jeans,172.58,Autumn,Card,2.4,18,4
2689,69,Female,Footwear,Formal Shoes,90.11,Autumn,Cash on Delivery,3.3,15,5
2690,55,Female,Womens Clothing,Skirt,159.87,Winter,Card,3.6,8,4
2691,50,Female,Footwear,Sandals,95.51,Spring,Card,5,20,5
2692,68,Male,Sports,Dumbbells,84.67,Autumn,Card,3,13,4
2693,64,Male,Sports,Dumbbells,25.56,Winter,Cash on Delivery,3.2,11,3
2694,63,Female,Beauty,Perfume,49.07,Autumn,Card,4.6,6,3
2695,32,Male,Mens Clothing,Shirt,73.68,Spring,Cash on Delivery,4.5,22,6
2696,36,Male,Sports,Dumbbells,116.83,Autumn,Card,4,14,7
2697,49,Male,Electronics,Mobile Phone,1896.33,Autumn,Card,3.7,14,7
2698,48,Female,Beauty,Skincare Kit,27.41,Spring,Card,5,14,2
2699,57,Male,Mens Clothing,Jeans,160.88,Summer,Card,2.9,20,5
2700,47,Female,Beauty,Skincare Kit,133.68,Summer,Card,4.9,12,1
2701,64,Male,Electronics,Laptop,2526.33,Spring,Card,4.7,11,3
2702,43,Female,Beauty,Perfume,52.38,Spring,Cash on Delivery,4.5,13,4
2703,46,Male,Footwear,Sandals,172.43,Autumn,Card,3.7,28,9
2704,31,Female,Beauty,Perfume,22.43,Spring,Cash on Delivery,5,20,5
2705,57,Female,Beauty,Makeup Set,134.93,Spring,Card,4.5,16,3
2706,28,Female,Beauty,Perfume,29.51,Summer,Card,4.4,16,8
2707,21,Male,Mens Clothing,Shirt,58.68,Autumn,Card,3.6,20,5
2708,31,Male,Electronics,Laptop,2023.48,Autumn,Card,2.6,9,2
2709,57,Female,Beauty,Skincare Kit,66.39,Summer,Cash on Delivery,3.1,8,4
2710,59,Male,Mens Clothing,Jacket,141.61,Summer,Card,4.1,8,4
2711,21,Male,Electronics,Laptop,2109.68,Winter,Card,3.2,12,6
2712,25,Female,Groceries,Snacks,41.72,Autumn,Cash on Delivery,5,2,1
2713,41,Female,Beauty,Perfume,139.88,Spring,Card,4.3,6,3
2714,46,Female,Accessories,Sunglasses,39.06,Winter,Cash on Delivery,3.2,12,6
2715,40,Female,Beauty,Makeup Set,104.69,Winter,Card,2.2,17,6
2716,47,Male,Mens Clothing,Jacket,119.05,Winter,Card,2.5,9,2
2717,53,Female,Accessories,Sunglasses,158.47,Summer,Card,4.4,22,6
2718,34,Male,Mens Clothing,Jeans,111.49,Spring,Card,4.5,18,4
2719,34,Female,Footwear,Sneakers,171.91,Spring,Card,3.3,20,5
2720,61,Female,Womens Clothing,Jeans,199.45,Spring,Card,3.2,24,7
2721,29,Male,Footwear,Sneakers,201.67,Summer,Card,4.1,11,3
2722,33,Male,Groceries,Beverages,30.08,Spring,Card,4.2,10,5
2723,70,Female,Footwear,Sandals,173.77,Spring,Card,4,12,6
2724,51,Male,Sports,Dumbbells,26.65,Winter,Card,3.5,12,6
2725,57,Male,Electronics,Mobile Phone,800.36,Autumn,Card,4,22,6
2726,45,Male,Mens Clothing,Shirt,94.82,Spring,Card,4.4,19,7
2727,67,Female,Home,Lamp,248.77,Summer,Card,3.9,8,4
2728,45,Female,Accessories,Sunglasses,30.71,Winter,Cash on Delivery,3.5,12,1
2729,60,Male,Sports,Dumbbells,165.51,Winter,Card,2.6,8,4
2730,70,Female,Womens Clothing,Dress,68.49,Autumn,Cash on Delivery,4.7,14,2
2731,21,Male,Electronics,Laptop,2061.36,Spring,Card,4,20,5
2732,42,Female,Footwear,Sandals,45.4,Winter,Card,3.5,19,7
2733,26,Female,Womens Clothing,Skirt,66.62,Autumn,Cash on Delivery,3.5,2,1
2734,69,Female,Footwear,Sandals,43.11,Autumn,Cash on Delivery,3.4,2,1
2735,49,Male,Electronics,Mobile Phone,519.78,Spring,Card,3.7,22,6
2736,28,Female,Womens Clothing,Jeans,167.8,Spring,Card,3.8,19,7
2737,59,Male,Home,Curtains,57.56,Autumn,Card,4.7,17,6
2738,41,Female,Home,Kitchen Set,82.73,Summer,Cash on Delivery,3.9,26,8
2739,30,Male,Electronics,Mobile Phone,578.64,Winter,Card,3.2,21,8
2740,69,Male,Groceries,Snacks,65.16,Autumn,Card,4.2,11,3
2741,62,Female,Womens Clothing,Jeans,101.41,Spring,Card,3.9,8,4
2742,33,Female,Beauty,Perfume,110.21,Winter,Card,4.1,14,2
2743,22,Male,Sports,Dumbbells,63.38,Autumn,Cash on Delivery,3,28,9
2744,56,Male,Mens Clothing,Jacket,144.24,Autumn,Card,3.8,28,9
2745,37,Male,Footwear,Sandals,235.76,Winter,Card,4.5,28,9
2746,41,Female,Accessories,Wallet,53.22,Winter,Cash on Delivery,2.7,13,4
2747,66,Male,Sports,Yoga Mat,50.31,Spring,Cash on Delivery,2.6,18,4
2748,22,Male,Electronics,Smart Watch,1764.17,Winter,Card,4.1,16,8
2749,50,Female,Beauty,Skincare Kit,78.25,Winter,Cash on Delivery,4.8,18,4
2750,67,Male,Groceries,Snacks,18.2,Spring,Card,3,14,7
2751,35,Male,Home,Curtains,244.27,Spring,Card,4.6,12,1
2752,36,Male,Home,Kitchen Set,112.07,Summer,Card,3.8,14,7
2753,22,Male,Mens Clothing,Jacket,116.68,Summer,Card,5,15,5
2754,30,Female,Groceries,Snacks,28.54,Spring,Card,3.5,12,6
2755,54,Male,Electronics,Headphones,1263.59,Winter,Card,3.3,8,4
2756,35,Male,Sports,Football,137.06,Winter,Card,3.6,16,8
2757,21,Male,Groceries,Cooking Oil,49.98,Spring,Card,3.2,13,4
2758,50,Female,Footwear,Sneakers,99.11,Summer,Cash on Delivery,4.3,9,2
2759,30,Male,Electronics,Mobile Phone,1683.57,Winter,Card,3.5,11,3
2760,48,Female,Groceries,Rice Pack,77.24,Summer,Card,4.7,28,9
2761,38,Female,Groceries,Cooking Oil,15.14,Spring,Card,3.2,18,4
2762,62,Male,Footwear,Sandals,43.56,Winter,Cash on Delivery,2.6,24,7
2763,30,Female,Beauty,Perfume,51,Summer,Cash on Delivery,4.5,8,4
2764,24,Female,Sports,Dumbbells,232.42,Summer,Card,2.7,9,2
2765,56,Female,Beauty,Skincare Kit,78.21,Spring,Cash on Delivery,5,22,6
2766,70,Female,Groceries,Beverages,26.36,Spring,Cash on Delivery,4.4,10,5
2767,22,Male,Mens Clothing,Jacket,59.51,Winter,Card,3.3,16,3
2768,36,Female,Womens Clothing,Jeans,150.92,Summer,Card,4.1,15,5
2769,47,Female,Womens Clothing,Top,148.25,Spring,Card,4,16,3
2770,57,Male,Footwear,Formal Shoes,196.03,Winter,Card,4.3,6,3
2771,46,Male,Electronics,Laptop,853.51,Spring,Card,2.7,11,3
2772,62,Male,Electronics,Headphones,1899.51,Autumn,Card,4.2,24,7
2773,20,Male,Mens Clothing,T-Shirt,89.5,Autumn,Card,4.3,28,9
2774,61,Male,Sports,Dumbbells,30.95,Winter,Card,3.5,17,6
2775,48,Male,Home,Kitchen Set,297.56,Winter,Card,5,18,4
2776,52,Male,Mens Clothing,Jeans,169.71,Winter,Card,4.3,19,7
2777,60,Female,Womens Clothing,Skirt,97.73,Winter,Card,4,19,7
2778,23,Male,Home,Lamp,92.52,Autumn,Card,3.3,8,4
2779,43,Male,Sports,Dumbbells,217.59,Summer,Card,4.1,10,5
2780,27,Male,Footwear,Sandals,144.95,Summer,Card,4.6,13,4
2781,37,Female,Womens Clothing,Skirt,95.24,Winter,Cash on Delivery,4.1,17,6
2782,20,Female,Home,Curtains,291.95,Summer,Card,2.8,20,5
2783,44,Male,Mens Clothing,T-Shirt,154.18,Summer,Card,4.5,16,8
2784,20,Female,Beauty,Makeup Set,51.67,Spring,Cash on Delivery,3.5,12,6
2785,43,Female,Beauty,Skincare Kit,137.75,Spring,Card,4.1,20,5
2786,46,Female,Footwear,Sneakers,106.59,Winter,Card,4.9,26,8
2787,30,Female,Accessories,Wallet,119.64,Spring,Card,3.8,13,4
2788,22,Female,Beauty,Makeup Set,90.97,Spring,Card,4,14,2
2789,57,Female,Home,Curtains,106.31,Spring,Card,2.4,15,5
2790,50,Male,Footwear,Sandals,116.45,Summer,Card,3.7,18,9
2791,61,Male,Footwear,Sandals,166.25,Winter,Card,4.3,8,4
2792,38,Male,Footwear,Formal Shoes,204.4,Spring,Card,4.7,6,3
2793,37,Male,Sports,Dumbbells,239.14,Winter,Card,2.2,15,5
2794,37,Male,Footwear,Sandals,174.28,Spring,Card,3.2,15,5
2795,30,Male,Footwear,Formal Shoes,54.8,Summer,Cash on Delivery,3.6,22,6
2796,32,Female,Sports,Dumbbells,65.04,Summer,Cash on Delivery,4.9,15,5
2797,29,Male,Sports,Yoga Mat,121.15,Spring,Card,3.4,4,2
2798,37,Female,Beauty,Perfume,111.74,Spring,Card,4.6,11,3
2799,38,Female,Beauty,Makeup Set,142.9,Autumn,Card,3.8,7,1
2800,61,Male,Sports,Dumbbells,85.18,Winter,Cash on Delivery,2.7,4,2
2801,25,Female,Accessories,Wallet,137.33,Summer,Card,4.7,20,10
2802,60,Male,Footwear,Sandals,82.73,Spring,Cash on Delivery,3.6,8,4
2803,25,Male,Mens Clothing,Jacket,186.21,Autumn,Card,3.8,9,2
2804,23,Female,Footwear,Formal Shoes,211.98,Autumn,Card,3.8,15,5
2805,48,Female,Beauty,Perfume,36.46,Winter,Card,4.6,18,4
2806,41,Female,Beauty,Makeup Set,120.18,Spring,Card,4,14,7
2807,44,Male,Mens Clothing,Jeans,133.57,Spring,Card,4.1,24,7
2808,22,Male,Footwear,Sandals,156.66,Winter,Card,4,13,4
2809,28,Female,Accessories,Handbag,28.16,Winter,Cash on Delivery,4.4,22,6
2810,27,Male,Mens Clothing,Shirt,143.89,Summer,Card,3.9,19,7
2811,55,Male,Footwear,Sandals,70.59,Autumn,Card,4.4,16,3
2812,52,Female,Sports,Football,172.51,Spring,Card,3.3,12,6
2813,49,Female,Beauty,Makeup Set,67.35,Winter,Cash on Delivery,4.1,4,2
2814,40,Male,Groceries,Snacks,21.13,Summer,Cash on Delivery,3,6,3
2815,39,Female,Beauty,Perfume,63.42,Autumn,Card,3.7,13,4
2816,32,Female,Womens Clothing,Dress,39.66,Winter,Card,3.5,15,5
2817,63,Female,Womens Clothing,Skirt,81.34,Summer,Card,5,24,7
2818,43,Male,Groceries,Cooking Oil,41.52,Spring,Card,4,16,3
2819,22,Male,Mens Clothing,Shirt,148.99,Autumn,Card,3.8,0,0
2820,39,Male,Sports,Yoga Mat,72.52,Autumn,Card,4.1,32,11
2821,50,Male,Sports,Yoga Mat,51.45,Summer,Card,4.8,21,8
2822,62,Female,Home,Curtains,267.63,Summer,Card,4,15,5
2823,34,Male,Mens Clothing,T-Shirt,173.49,Summer,Card,3.6,16,8
2824,58,Male,Groceries,Snacks,27.45,Autumn,Card,3.3,18,4
2825,36,Female,Accessories,Sunglasses,112.43,Summer,Card,4.5,14,2
2826,30,Male,Sports,Football,78.09,Winter,Card,4.7,15,5
2827,42,Female,Footwear,Formal Shoes,169.66,Spring,Card,3.8,11,3
2828,50,Male,Mens Clothing,Jacket,163.03,Spring,Card,4.6,14,2
2829,63,Female,Sports,Football,194.67,Winter,Card,3.8,15,5
2830,50,Female,Sports,Football,82.53,Spring,Card,3.7,16,3
2831,49,Female,Womens Clothing,Top,146.27,Winter,Card,2.9,10,5
2832,27,Female,Sports,Dumbbells,175.05,Spring,Card,2.7,18,9
2833,21,Female,Womens Clothing,Dress,170.15,Spring,Card,3.3,14,7
2834,42,Female,Home,Lamp,91.56,Summer,Cash on Delivery,5,15,5
2835,54,Male,Sports,Yoga Mat,188.44,Spring,Card,4.8,24,7
2836,47,Male,Electronics,Laptop,585.1,Autumn,Card,3.6,14,2
2837,62,Male,Groceries,Rice Pack,72.41,Summer,Cash on Delivery,2.8,14,7
2838,55,Female,Womens Clothing,Top,148.16,Autumn,Card,3.8,14,7
2839,65,Male,Mens Clothing,T-Shirt,30.58,Winter,Cash on Delivery,2.5,11,3
2840,23,Female,Accessories,Sunglasses,48.53,Winter,Cash on Delivery,3.1,10,5
2841,49,Female,Womens Clothing,Skirt,72.07,Spring,Cash on Delivery,2.7,6,3
2842,64,Female,Footwear,Formal Shoes,173.87,Winter,Card,3.1,15,5
2843,20,Female,Womens Clothing,Top,167.76,Spring,Card,4.2,20,5
2844,28,Male,Electronics,Smart Watch,581.89,Summer,Card,3,10,5
2845,66,Female,Footwear,Sandals,100.1,Autumn,Card,3.6,11,3
2846,57,Female,Beauty,Makeup Set,28.82,Winter,Cash on Delivery,3.3,16,3
2847,48,Male,Mens Clothing,T-Shirt,150.38,Winter,Card,3.7,24,7
2848,39,Female,Womens Clothing,Jeans,193.29,Spring,Card,2.9,15,5
2849,58,Male,Footwear,Sneakers,80.52,Summer,Cash on Delivery,3.7,15,5
2850,64,Female,Groceries,Beverages,19.96,Autumn,Cash on Delivery,3,6,3
2851,38,Female,Beauty,Skincare Kit,81.76,Summer,Cash on Delivery,4.1,8,4
2852,47,Male,Groceries,Rice Pack,19.76,Summer,Cash on Delivery,3.8,9,2
2853,49,Female,Womens Clothing,Dress,73.31,Spring,Cash on Delivery,3.5,20,5
2854,30,Male,Sports,Yoga Mat,95.37,Summer,Cash on Delivery,4.2,17,6
2855,24,Female,Accessories,Handbag,105.91,Autumn,Card,3.9,19,7
2856,68,Male,Mens Clothing,Shirt,82.8,Winter,Card,3.6,8,4
2857,68,Male,Home,Curtains,260.13,Summer,Card,4,24,7
2858,55,Female,Footwear,Sneakers,196.79,Summer,Card,3.7,10,5
2859,47,Female,Beauty,Perfume,137.02,Summer,Card,3.7,14,7
2860,31,Male,Groceries,Rice Pack,61.33,Spring,Card,3.6,16,3
2861,38,Male,Sports,Football,152.39,Winter,Card,5,18,9
2862,50,Female,Womens Clothing,Dress,35.77,Autumn,Cash on Delivery,3.8,10,5
2863,33,Female,Groceries,Beverages,46.73,Summer,Card,3.5,11,3
2864,35,Male,Mens Clothing,Shirt,129.83,Spring,Card,4,21,8
2865,47,Male,Sports,Yoga Mat,223.95,Winter,Card,4.8,24,7
2866,28,Female,Beauty,Skincare Kit,30.28,Spring,Cash on Delivery,5,17,6
2867,55,Male,Sports,Dumbbells,228.55,Summer,Card,4.9,28,9
2868,57,Male,Sports,Dumbbells,195.53,Winter,Card,3.4,10,5
2869,59,Male,Footwear,Formal Shoes,131.44,Autumn,Card,3.2,15,5
2870,27,Male,Sports,Yoga Mat,118.81,Autumn,Card,2.2,8,4
2871,62,Female,Womens Clothing,Top,117.38,Winter,Card,4.5,10,5
2872,58,Female,Footwear,Formal Shoes,143.71,Winter,Card,2.8,14,2
2873,21,Male,Sports,Football,85.22,Spring,Cash on Delivery,4.6,28,9
2874,48,Female,Womens Clothing,Dress,135.59,Spring,Card,4.2,21,8
2875,33,Female,Sports,Dumbbells,249.24,Winter,Card,4.3,6,3
2876,41,Male,Mens Clothing,T-Shirt,127.61,Summer,Card,4,14,2
2877,68,Male,Electronics,Mobile Phone,2121.4,Spring,Card,3.6,4,2
2878,64,Male,Mens Clothing,Jeans,129.65,Summer,Card,3.5,16,3
2879,54,Male,Footwear,Formal Shoes,67.94,Autumn,Cash on Delivery,3.7,18,9
2880,55,Male,Sports,Football,236.33,Summer,Card,2.6,13,4
2881,49,Male,Electronics,Headphones,2447.8,Autumn,Card,2.8,13,4
2882,26,Male,Electronics,Mobile Phone,1922.9,Autumn,Card,2.9,8,4
2883,54,Male,Electronics,Smart Watch,1252.53,Summer,Card,3.9,2,1
2884,40,Female,Womens Clothing,Dress,144.26,Summer,Card,3.9,10,5
2885,42,Male,Footwear,Sneakers,227.07,Autumn,Card,2.8,13,4
2886,20,Female,Accessories,Sunglasses,104.38,Summer,Card,5,21,8
2887,51,Male,Mens Clothing,Shirt,168.21,Spring,Card,3.3,13,4
2888,37,Female,Beauty,Perfume,95.35,Autumn,Card,4.4,12,6
2889,45,Female,Womens Clothing,Top,30.38,Spring,Cash on Delivery,4.2,30,10
2890,57,Male,Sports,Yoga Mat,197.01,Autumn,Card,3.8,11,3
2891,33,Female,Accessories,Sunglasses,136.04,Spring,Card,3.6,12,1
2892,41,Female,Beauty,Skincare Kit,110.69,Summer,Card,3.6,13,4
2893,21,Female,Accessories,Sunglasses,49.93,Autumn,Cash on Delivery,4.3,14,2
2894,49,Female,Accessories,Handbag,143.67,Winter,Card,3.2,6,3
2895,65,Male,Home,Curtains,107.46,Summer,Card,3.7,10,5
2896,55,Male,Sports,Yoga Mat,206.53,Autumn,Card,4.8,16,3
2897,59,Male,Electronics,Smart Watch,1202.92,Winter,Card,3.1,18,4
2898,56,Female,Beauty,Perfume,137.71,Winter,Card,3.7,7,1
2899,40,Female,Footwear,Formal Shoes,208.5,Summer,Card,4.3,30,10
2900,48,Male,Mens Clothing,Jacket,188.32,Autumn,Card,4.1,24,12
2901,30,Male,Home,Kitchen Set,38.31,Summer,Card,3.2,14,7
2902,41,Female,Groceries,Cooking Oil,58.38,Summer,Cash on Delivery,2.3,10,5
2903,58,Male,Electronics,Headphones,824.07,Spring,Card,3.8,10,5
2904,47,Female,Home,Curtains,123.62,Autumn,Card,3,6,3
2905,61,Male,Electronics,Headphones,1368.88,Winter,Card,2.8,4,2
2906,50,Male,Groceries,Cooking Oil,58.24,Spring,Card,3.1,16,3
2907,69,Male,Sports,Dumbbells,168.81,Spring,Card,3.2,36,13
2908,48,Female,Womens Clothing,Jeans,146.69,Winter,Card,3.5,20,5
2909,40,Male,Home,Lamp,155.95,Winter,Card,3.3,16,3
2910,29,Female,Home,Lamp,243.83,Spring,Card,4.5,12,6
2911,67,Male,Electronics,Headphones,1908.28,Spring,Card,4,24,7
2912,70,Male,Footwear,Sandals,73.74,Summer,Card,3.4,20,5
2913,38,Female,Womens Clothing,Skirt,74.12,Summer,Cash on Delivery,4.3,18,4
2914,23,Female,Womens Clothing,Top,44.28,Summer,Cash on Delivery,4.9,15,5
2915,47,Male,Footwear,Formal Shoes,174.96,Autumn,Card,5,9,2
2916,42,Female,Accessories,Sunglasses,137.86,Summer,Card,5,12,1
2917,69,Male,Mens Clothing,T-Shirt,172.24,Autumn,Card,4.3,18,9
2918,59,Female,Accessories,Wallet,99.13,Winter,Card,3.5,18,4
2919,67,Female,Womens Clothing,Skirt,149.36,Autumn,Card,3.8,20,10
2920,47,Female,Footwear,Formal Shoes,58.36,Autumn,Cash on Delivery,3.1,16,3
2921,40,Male,Sports,Yoga Mat,108.91,Spring,Card,3.6,12,6
2922,42,Male,Sports,Dumbbells,74.2,Spring,Card,2.7,8,4
2923,63,Female,Groceries,Snacks,35.58,Autumn,Card,2.9,19,7
2924,45,Male,Sports,Dumbbells,56.1,Winter,Card,3.4,15,5
2925,51,Male,Footwear,Formal Shoes,67.65,Winter,Card,4.3,13,4
2926,66,Male,Electronics,Mobile Phone,2242.8,Spring,Card,4.4,12,1
2927,25,Male,Mens Clothing,Jeans,135.67,Spring,Card,4.5,8,4
2928,55,Male,Sports,Football,96.63,Winter,Card,3.9,6,3
2929,41,Female,Beauty,Perfume,34.42,Spring,Cash on Delivery,4.3,26,8
2930,64,Female,Accessories,Wallet,108.39,Winter,Card,3.3,10,5
2931,67,Male,Footwear,Sandals,96.2,Spring,Card,3.1,5,0
2932,23,Female,Beauty,Skincare Kit,50.94,Autumn,Cash on Delivery,1.9,14,2
2933,49,Male,Footwear,Sneakers,122.8,Spring,Card,2.8,21,8
2934,53,Male,Mens Clothing,Jacket,198.47,Spring,Card,3.4,9,2
2935,58,Male,Electronics,Headphones,1495.44,Autumn,Card,3.8,6,3
2936,37,Female,Beauty,Perfume,91.16,Autumn,Cash on Delivery,4.5,12,6
2937,64,Male,Home,Kitchen Set,145.24,Spring,Card,3.4,19,7
2938,21,Female,Beauty,Makeup Set,31.76,Autumn,Cash on Delivery,4.1,19,7
2939,50,Male,Electronics,Mobile Phone,1363.84,Autumn,Card,4.2,20,10
2940,27,Female,Womens Clothing,Top,49.97,Autumn,Cash on Delivery,3.7,13,4
2941,22,Male,Electronics,Mobile Phone,1428.39,Summer,Card,3.6,24,7
2942,63,Male,Home,Curtains,208.41,Autumn,Card,4.2,30,10
2943,28,Female,Footwear,Sneakers,220.01,Spring,Card,2.7,15,5
2944,48,Male,Electronics,Mobile Phone,1710.27,Winter,Card,3.9,11,3
2945,31,Male,Sports,Yoga Mat,234.56,Winter,Card,4.3,18,4
2946,29,Female,Footwear,Formal Shoes,146.87,Autumn,Card,3.4,6,3
2947,62,Female,Accessories,Handbag,20.66,Spring,Card,4.7,10,5
2948,37,Female,Beauty,Perfume,97.9,Autumn,Card,4.2,14,7
2949,51,Male,Electronics,Mobile Phone,1172.28,Winter,Card,4.1,6,3
2950,52,Female,Accessories,Wallet,48.23,Summer,Card,3.4,4,2
2951,53,Female,Accessories,Wallet,60.58,Summer,Card,4.6,11,3
2952,67,Female,Womens Clothing,Dress,153.51,Winter,Card,4,8,4
2953,70,Female,Footwear,Sneakers,116.7,Spring,Card,4.6,18,4
2954,37,Male,Sports,Yoga Mat,41.88,Summer,Cash on Delivery,3.6,15,5
2955,44,Female,Groceries,Rice Pack,43.31,Autumn,Cash on Delivery,3.9,20,10
2956,57,Female,Womens Clothing,Dress,186.86,Autumn,Card,2.9,9,2
2957,61,Male,Home,Curtains,151.26,Winter,Card,4.4,11,3
2958,66,Female,Beauty,Perfume,130.45,Autumn,Card,3.5,14,7
2959,28,Male,Mens Clothing,Jacket,172.56,Winter,Card,4.2,20,5
2960,44,Female,Groceries,Rice Pack,65.95,Spring,Cash on Delivery,2.7,10,5
2961,61,Female,Womens Clothing,Dress,87.4,Summer,Cash on Delivery,3,20,5
2962,38,Male,Mens Clothing,Shirt,186.66,Summer,Card,4.6,16,3
2963,40,Female,Accessories,Handbag,41.27,Winter,Card,3.4,4,2
2964,36,Female,Beauty,Perfume,131.26,Winter,Card,2.9,16,3
2965,68,Female,Beauty,Makeup Set,57.54,Autumn,Card,4,22,6
2966,59,Male,Sports,Dumbbells,51.46,Summer,Card,4.4,11,3
2967,34,Male,Sports,Football,73.63,Spring,Cash on Delivery,4.5,34,12
2968,40,Female,Footwear,Sandals,169.28,Spring,Card,4.7,11,3
2969,67,Male,Mens Clothing,Jeans,168.33,Autumn,Card,3.3,20,5
2970,63,Female,Accessories,Handbag,45.25,Summer,Cash on Delivery,4.4,13,4
2971,39,Male,Footwear,Sneakers,213.65,Spring,Card,3.3,8,4
2972,55,Female,Accessories,Sunglasses,33.59,Summer,Card,3.1,20,5
2973,27,Male,Mens Clothing,Jacket,163.62,Winter,Card,4.1,10,5
2974,49,Female,Beauty,Makeup Set,56.06,Winter,Card,2.8,18,4
2975,54,Female,Womens Clothing,Top,131.24,Winter,Card,3.5,24,7
2976,64,Male,Sports,Yoga Mat,118.46,Autumn,Card,2.9,13,4
2977,24,Male,Sports,Yoga Mat,153.78,Autumn,Card,3.5,24,7
2978,58,Male,Electronics,Headphones,2236.23,Spring,Card,3.1,22,6
2979,33,Female,Footwear,Sandals,64.49,Summer,Cash on Delivery,4.2,2,1
2980,66,Female,Footwear,Sandals,228.23,Winter,Card,3.3,26,8
2981,50,Female,Accessories,Handbag,30.91,Summer,Card,3.9,26,8
2982,39,Female,Footwear,Formal Shoes,113.51,Spring,Card,3.4,8,4
2983,43,Male,Mens Clothing,Jeans,144.7,Winter,Card,5,16,3
